,cik,entityName,date,NetIncomeLoss,Revenues,ticker,close
867,1467373,Accenture plc,2010-08-31,1780656000.0,23094078000.0,ACN,39.63999938964844
1843,1467373,Accenture plc,2011-08-31,2277677000.0,27352914000.0,ACN,59.13999938964844
2922,1467373,Accenture plc,2012-08-31,2553510000.0,29777985000.0,ACN,60.29999923706055
4076,1467373,Accenture plc,2013-08-31,3281878000.0,30394285000.0,ACN,73.80999755859375
5244,1467373,Accenture plc,2014-08-31,2941498000.0,31874678000.0,ACN,79.27999877929688
6463,1467373,Accenture plc,2015-08-31,3053581000.0,32914424000.0,ACN,103.11000061035156
7784,1467373,Accenture plc,2016-08-31,4111892000.0,34797661000.0,ACN,112.80999755859376
10018,1467373,Accenture plc,2017-08-31,3445149000.0,36176841000.0,ACN,128.82000732421875
12521,1467373,Accenture plc,2018-08-31,4059907000.0,40992534000.0,ACN,163.58999633789062
15167,1467373,Accenture plc,2019-08-31,4779112000.0,43215013000.0,ACN,192.5800018310547
18049,1467373,Accenture plc,2020-08-31,5107839000.0,44327039000.0,ACN,224.77999877929688
20983,1467373,Accenture plc,2021-08-31,5906809000.0,50533389000.0,ACN,317.67999267578125
8004,1008848,"Acorda Therapeutics, Inc.",2016-12-31,-34618000.0,519601000.0,ACOR,124.8000030517578
12070,1008848,"Acorda Therapeutics, Inc.",2017-12-31,-223359000.0,588287000.0,ACOR,121.8000030517578
13412,1008848,"Acorda Therapeutics, Inc.",2018-12-31,33682000.0,471433000.0,ACOR,122.58000183105467
15482,1008848,"Acorda Therapeutics, Inc.",2019-12-31,-272966000.0,192408000.0,ACOR,9.600000381469728
20195,1008848,"ACORDA THERAPEUTICS, INC.",2020-12-31,-99594000.0,152967000.0,ACOR,4.019999980926514
22940,1008848,"ACORDA THERAPEUTICS, INC.",2021-12-31,-103954000.0,129071000.0,ACOR,2.5999999046325684
3748,1332551,ACRES COMMERCIAL REALTY CORP.,2012-12-31,64443000.0,109138000.0,ACR,71.04000091552734
3746,1332551,ACRES COMMERCIAL REALTY CORP.,2012-12-31,64443000.0,109138000.0,ACR-PC,
3739,1332551,ACRES COMMERCIAL REALTY CORP.,2012-12-31,64443000.0,109138000.0,ACR-PD,
18439,1762359,"ACREAGE HOLDINGS, INC.",2020-12-31,-286588000.0,114545000.0,ACRDF,3.299999952316284
22133,1762359,"ACREAGE HOLDINGS, INC.",2021-12-31,-63010000.0,188859000.0,ACRDF,1.531999945640564
21602,1529377,ARES COMMERCIAL REAL ESTATE CORPORATION,2021-12-31,60460000.0,102069000.0,ACRE,14.720000267028809
18440,1762359,"ACREAGE HOLDINGS, INC.",2020-12-31,-286588000.0,114545000.0,ACRHF,4.26200008392334
22117,1762359,"ACREAGE HOLDINGS, INC.",2021-12-31,-63010000.0,188859000.0,ACRHF,1.8899999856948853
17626,1823529,"Enact Holdings, Inc.",2019-12-31,677628000.0,978853000.0,ACT,
18952,1823529,"Enact Holdings, Inc.",2020-12-31,370421000.0,1106459000.0,ACT,
21875,1823529,"Enact Holdings, Inc.",2021-12-31,546685000.0,1117855000.0,ACT,20.76000022888184
13807,934549,ACACIA RESEARCH CORPORATION,2018-12-31,-105029000.0,131506000.0,ACTG,3.180000066757202
5552,2098,ACME UNITED CORP,2014-12-31,4789005.0,107222306.0,ACU,18.0
7410,2098,ACME UNITED CORP,2015-12-31,4793525.0,109812000.0,ACU,17.1200008392334
8593,2098,ACME UNITED CORP,2016-12-31,5850998.0,124574000.0,ACU,21.979999542236328
10596,2098,ACME UNITED CORP,2017-12-31,4052479.0,130550349.0,ACU,22.6200008392334
13025,2098,ACME UNITED CORP,2018-12-31,4598350.0,137321395.0,ACU,16.0
17511,2098,ACME UNITED CORP,2019-12-31,5513608.0,142457342.0,ACU,22.190000534057617
19212,2098,ACME UNITED CORP,2020-12-31,8098766.0,164003040.0,ACU,33.119998931884766
22487,2098,ACME UNITED CORP,2021-12-31,13655679.0,182087559.0,ACU,34.959999084472656
16317,1637873,ACV Auctions Inc.,2019-12-31,-77216000.0,106847000.0,ACVA,
18658,1637873,ACV Auctions Inc.,2020-12-31,-41021000.0,208357000.0,ACVA,
22067,1637873,ACV Auctions Inc.,2021-12-31,-78182000.0,358435000.0,ACVA,21.18000030517578
50,796343,ADOBE INC.,2009-11-27,386508000.0,2945853000.0,ADBE,35.08000183105469
921,796343,ADOBE INC.,2010-12-03,774680000.0,3800000000.0,ADBE,28.149999618530277
1898,796343,ADOBE INC.,2011-12-02,832847000.0,4216258000.0,ADBE,29.40999984741211
2986,796343,ADOBE INC.,2012-11-30,832775000.0,4403677000.0,ADBE,32.439998626708984
4134,796343,ADOBE INC.,2013-11-29,289985000.0,4055240000.0,ADBE,51.93999862670898
5304,796343,ADOBE INC.,2014-11-28,268395000.0,4147065000.0,ADBE,69.19000244140625
6520,796343,ADOBE INC.,2015-11-27,629551000.0,4795511000.0,ADBE,82.22000122070312
7903,796343,ADOBE INC.,2016-12-02,1168782000.0,5854430000.0,ADBE,107.51000213623048
10172,796343,ADOBE INC.,2017-12-01,1693954000.0,7301505000.0,ADBE,149.17999267578125
12682,796343,ADOBE INC.,2018-11-30,2591000000.0,9030000000.0,ADBE,269.95001220703125
15327,796343,ADOBE INC.,2019-11-29,2951000000.0,11171000000.0,ADBE,276.25
18209,796343,ADOBE INC.,2020-11-27,5260000000.0,12868000000.0,ADBE,490.4299926757813
21156,796343,ADOBE INC.,2021-12-03,4822000000.0,15785000000.0,ADBE,650.3599853515625
12021,917251,AGREE REALTY CORPORATION,2017-12-31,58112000.0,111517000.0,ADC,49.43999862670898
13032,917251,AGREE REALTY CORPORATION,2018-12-31,58172000.0,137122000.0,ADC,59.56999969482422
16954,917251,AGREE REALTY CORPORATION,2019-12-31,80081000.0,187478000.0,ADC,74.77999877929688
18281,917251,AGREE REALTY CORPORATION,2020-12-31,91381000.0,248568000.0,ADC,65.9000015258789
22477,917251,AGREE REALTY CORPORATION,2021-12-31,122273000.0,339323000.0,ADC,67.55999755859375
12008,917251,AGREE REALTY CORPORATION,2017-12-31,58112000.0,111517000.0,ADC-PA,
12939,917251,AGREE REALTY CORPORATION,2018-12-31,58172000.0,137122000.0,ADC-PA,
16964,917251,AGREE REALTY CORPORATION,2019-12-31,80081000.0,187478000.0,ADC-PA,
18286,917251,AGREE REALTY CORPORATION,2020-12-31,91381000.0,248568000.0,ADC-PA,
22466,917251,AGREE REALTY CORPORATION,2021-12-31,122273000.0,339323000.0,ADC-PA,
21797,1515156,"Advanced Emissions Solutions, Inc.",2021-12-31,60401000.0,100294000.0,ADES,6.400000095367432
7867,6281,"Analog Devices, Inc.",2016-10-29,861664000.0,3421409000.0,ADI,62.560001373291016
10134,6281,"Analog Devices, Inc.",2017-10-28,805379000.0,5107503000.0,ADI,83.66999816894531
12675,6281,"Analog Devices, Inc.",2018-11-03,1506980000.0,6200942000.0,ADI,92.45999908447266
15323,6281,"Analog Devices, Inc.",2019-11-02,1363011000.0,5991065000.0,ADI,111.7300033569336
18192,6281,"Analog Devices, Inc.",2020-10-31,1220761000.0,5603056000.0,ADI,116.73999786376952
21119,6281,"Analog Devices, Inc.",2021-10-30,1390422000.0,7318286000.0,ADI,167.47999572753906
2,7084,ARCHER-DANIELS-MIDLAND CO,2009-06-30,1684000000.0,69207000000.0,ADM,26.770000457763672
842,7084,ARCHER-DANIELS-MIDLAND CO,2010-06-30,1930000000.0,61682000000.0,ADM,25.270000457763672
1815,7084,ARCHER-DANIELS-MIDLAND CO,2011-06-30,2036000000.0,80676000000.0,ADM,32.40999984741211
3464,7084,ARCHER-DANIELS-MIDLAND CO,2012-12-31,1375000000.0,90559000000.0,ADM,26.700000762939453
4983,7084,ARCHER-DANIELS-MIDLAND CO,2013-12-31,1342000000.0,89804000000.0,ADM,40.25
5736,7084,ARCHER-DANIELS-MIDLAND CO,2014-12-31,2248000000.0,81201000000.0,ADM,52.68000030517578
6570,7084,ARCHER-DANIELS-MIDLAND CO,2015-12-31,1849000000.0,67702000000.0,ADM,36.4900016784668
9393,7084,ARCHER-DANIELS-MIDLAND CO,2016-12-31,1279000000.0,62346000000.0,ADM,43.22999954223633
10279,7084,ARCHER-DANIELS-MIDLAND CO,2017-12-31,1595000000.0,60828000000.0,ADM,39.880001068115234
14752,7084,ARCHER-DANIELS-MIDLAND CO,2018-12-31,1810000000.0,64341000000.0,ADM,46.02000045776367
16271,7084,ARCHER-DANIELS-MIDLAND CO,2019-12-31,1379000000.0,64656000000.0,ADM,42.93000030517578
19922,7084,ARCHER-DANIELS-MIDLAND CO,2020-12-31,1772000000.0,64355000000.0,ADM,49.77000045776367
23504,7084,ARCHER-DANIELS-MIDLAND CO,2021-12-31,2709000000.0,85249000000.0,ADM,62.209999084472656
7805,1670541,Adient plc,2016-09-30,-1546000000.0,16790000000.0,ADNT,
10104,1670541,Adient plc,2017-09-30,877000000.0,16213000000.0,ADNT,65.47000122070312
12590,1670541,Adient plc,2018-09-30,-1685000000.0,17439000000.0,ADNT,43.290000915527344
15294,1670541,Adient plc,2019-09-30,-491000000.0,16526000000.0,ADNT,20.170000076293945
18106,1670541,Adient plc,2020-09-30,-547000000.0,12670000000.0,ADNT,17.34000015258789
21057,1670541,Adient plc,2021-09-30,1108000000.0,13680000000.0,ADNT,39.34000015258789
7,8670,"Automatic     Data Processing, Inc.",2009-06-30,1332600000.0,8838400000.0,ADP,31.115013122558597
853,8670,"Automatic     Data Processing, Inc.",2010-06-30,1211400000.0,8927700000.0,ADP,35.89113235473633
1810,8670,"Automatic     Data Processing, Inc.",2011-06-30,1254200000.0,9833000000.0,ADP,48.38454818725586
2898,8670,"Automatic     Data Processing, Inc.",2012-06-30,1388500000.0,10595400000.0,ADP,48.83230972290039
4041,8670,"Automatic     Data Processing, Inc.",2013-06-30,1405800000.0,9442000000.0,ADP,59.12203598022461
5222,8670,"Automatic     Data Processing, Inc.",2014-06-30,1515900000.0,10226400000.0,ADP,68.44600677490234
6429,8670,"Automatic     Data Processing, Inc.",2015-06-30,1452500000.0,10938500000.0,ADP,84.54000091552734
7723,8670,"Automatic     Data Processing, Inc.",2016-06-30,1492500000.0,11667800000.0,ADP,88.44000244140625
9935,8670,"Automatic     Data Processing, Inc.",2017-06-30,1787800000.0,12372000000.0,ADP,102.37000274658205
12459,8670,"Automatic     Data Processing, Inc.",2018-06-30,1884900000.0,13274200000.0,ADP,118.08000183105467
15081,8670,"Automatic     Data Processing, Inc.",2019-06-30,2292800000.0,14110200000.0,ADP,164.38999938964844
17968,8670,"AUTOMATIC DATA PROCESSING, INC.",2020-06-30,2466500000.0,14589800000.0,ADP,146.69000244140625
20881,8670,"AUTOMATIC DATA PROCESSING, INC.",2021-06-30,2598500000.0,15005400000.0,ADP,186.9900054931641
23919,8670,"AUTOMATIC DATA PROCESSING, INC.",2022-06-30,2948900000.0,16498300000.0,ADP,218.17999267578125
21519,1478320,ADAPTIVE BIOTECHNOLOGIES CORPORATION,2021-12-31,-207279000.0,154344000.0,ADPT,26.09000015258789
9761,769397,"Autodesk, Inc.",2017-01-31,-582100000.0,2031000000.0,ADSK,74.01000213623047
12200,769397,"Autodesk, Inc.",2018-01-31,-566900000.0,2056600000.0,ADSK,104.83000183105467
14844,769397,"Autodesk, Inc.",2019-01-31,-80800000.0,2569800000.0,ADSK,128.61000061035156
17695,769397,"AUTODESK, INC.",2020-01-31,214500000.0,3274300000.0,ADSK,183.4600067138672
20683,769397,"AUTODESK, INC.",2021-01-31,1208200000.0,3790400000.0,ADSK,305.3399963378906
23706,769397,"AUTODESK, INC.",2022-01-31,497000000.0,4386400000.0,ADSK,254.19000244140625
16353,1703056,ADT Inc.,2019-12-31,-424150000.0,5125657000.0,ADT,9.239999771118164
18724,1703056,ADT Inc.,2020-12-31,-632193000.0,5314787000.0,ADT,7.769999980926514
21720,1703056,ADT Inc.,2021-12-31,-340820000.0,5307111000.0,ADT,8.3100004196167
18458,1838672,"AdTheorent Holding Company, Inc.",2020-12-31,7327000.0,121015000.0,ADTH,
22044,1838672,"AdTheorent Holding Company, Inc.",2021-12-31,26203000.0,165365000.0,ADTH,9.960000038146973
18595,1838672,"AdTheorent Holding Company, Inc.",2020-12-31,7327000.0,121015000.0,ADTHW,
21982,1838672,"AdTheorent Holding Company, Inc.",2021-12-31,26203000.0,165365000.0,ADTHW,
8083,926282,"ADTRAN, Inc.",2016-12-31,35229000.0,636781000.0,ADTN,20.350000381469727
11503,926282,"ADTRAN, Inc.",2017-12-31,23840000.0,666900000.0,ADTN,23.100000381469727
13803,926282,"ADTRAN, Inc.",2018-12-31,-19342000.0,529277000.0,ADTN,12.449999809265137
15496,926282,"ADTRAN, Inc.",2019-12-31,-52982000.0,530061000.0,ADTN,9.1899995803833
20171,926282,"ADTRAN, Inc.",2020-12-31,2378000.0,506510000.0,ADTN,12.640000343322754
22929,926282,"ADTRAN, Inc.",2021-12-31,-8635000.0,563004000.0,ADTN,20.3799991607666
8849,1468328,ADDUS HOMECARE CORPORATION,2016-12-31,12160000.0,400929000.0,ADUS,34.70000076293945
11740,1468328,ADDUS HOMECARE CORPORATION,2017-12-31,11953000.0,425994000.0,ADUS,33.29999923706055
14043,1468328,ADDUS HOMECARE CORPORATION,2018-12-31,16433000.0,516647000.0,ADUS,67.87999725341797
15534,1468328,ADDUS HOMECARE CORPORATION,2019-12-31,25237000.0,648791000.0,ADUS,93.20999908447266
19144,1468328,ADDUS HOMECARE CORPORATION,2020-12-31,33133000.0,764775000.0,ADUS,99.25
23134,1468328,ADDUS HOMECARE CORPORATION,2021-12-31,45126000.0,864499000.0,ADUS,87.22000122070312
13746,1776661,Advantage Solutions Inc.,2018-12-31,-1157332000.0,3707628000.0,ADV,
16564,1776661,Advantage Solutions Inc.,2019-12-31,-21172000.0,3785063000.0,ADV,
18360,1776661,Advantage Solutions Inc.,2020-12-31,-175806000.0,3155671000.0,ADV,10.510000228881836
21426,1776661,Advantage Solutions Inc.,2021-12-31,54494000.0,3602298000.0,ADV,7.230000019073486
13732,1776661,Advantage Solutions Inc.,2018-12-31,-1157332000.0,3707628000.0,ADVWW,
16565,1776661,Advantage Solutions Inc.,2019-12-31,-21172000.0,3785063000.0,ADVWW,
18362,1776661,Advantage Solutions Inc.,2020-12-31,-175806000.0,3155671000.0,ADVWW,
21399,1776661,Advantage Solutions Inc.,2021-12-31,54494000.0,3602298000.0,ADVWW,
97,2178,"ADAMS RESOURCES & ENERGY, INC.",2009-12-31,4149000.0,1943128000.0,AE,22.049999237060547
1226,2178,"ADAMS RESOURCES & ENERGY, INC.",2010-12-31,8631000.0,2083781000.0,AE,23.149999618530277
1986,2178,"ADAMS RESOURCES & ENERGY, INC.",2011-12-31,22931000.0,3038737000.0,AE,26.489999771118164
3559,2178,"ADAMS RESOURCES & ENERGY, INC.",2012-12-31,27791000.0,3376085000.0,AE,34.88999938964844
4985,2178,"ADAMS RESOURCES & ENERGY, INC.",2013-12-31,21610000.0,3945969000.0,AE,57.220001220703125
5707,2178,"ADAMS RESOURCES & ENERGY, INC.",2014-12-31,6523000.0,4132826000.0,AE,44.290000915527344
6748,2178,"ADAMS RESOURCES & ENERGY, INC.",2015-12-31,-1275000.0,1944279000.0,AE,42.91999816894531
8384,2178,"ADAMS RESOURCES & ENERGY, INC.",2016-12-31,2513000.0,1099540000.0,AE,39.540000915527344
10578,2178,"ADAMS RESOURCES & ENERGY, INC.",2017-12-31,-482000.0,1322060000.0,AE,47.40999984741211
13605,2178,"ADAMS RESOURCES & ENERGY, INC.",2018-12-31,2945000.0,1750213000.0,AE,40.5
16477,2178,"ADAMS RESOURCES & ENERGY, INC.",2019-12-31,8207000.0,1811247000.0,AE,32.13999938964844
19741,2178,"ADAMS RESOURCES & ENERGY, INC.",2020-12-31,995000.0,1022422000.0,AE,26.5
21472,2178,"ADAMS RESOURCES & ENERGY, INC.",2021-12-31,11888000.0,2025204000.0,AE,27.25
137,1002910,Ameren Corporation,2009-12-31,612000000.0,7135000000.0,AEE,27.950000762939453
1171,1002910,Ameren Corporation,2010-12-31,139000000.0,7638000000.0,AEE,28.71999931335449
1924,1002910,Ameren Corporation,2011-12-31,519000000.0,7531000000.0,AEE,33.810001373291016
3397,1002910,Ameren Corporation,2012-12-31,-974000000.0,5781000000.0,AEE,29.96999931335449
4392,1002910,Ameren Corporation,2013-12-31,289000000.0,5838000000.0,AEE,35.849998474121094
5839,1002910,Ameren Corporation,2014-12-31,586000000.0,6053000000.0,AEE,43.11000061035156
7041,1002910,Ameren Corporation,2015-12-31,630000000.0,6098000000.0,AEE,43.7599983215332
9290,1002910,Ameren Corporation,2016-12-31,653000000.0,6076000000.0,AEE,49.119998931884766
10322,1002910,Ameren Corporation,2017-12-31,523000000.0,6174000000.0,AEE,63.959999084472656
2523,927003,ADVANCED ENERGY INDUSTRIES INC,2011-12-31,36314000.0,338343000.0,AEIS,9.979999542236328
3884,927003,ADVANCED ENERGY INDUSTRIES INC,2012-12-31,20581000.0,322847000.0,AEIS,12.789999961853027
4261,927003,ADVANCED ENERGY INDUSTRIES INC,2013-12-31,32086000.0,169362000.0,AEIS,23.81999969482422
5780,927003,ADVANCED ENERGY INDUSTRIES INC,2014-12-31,46982000.0,230843000.0,AEIS,20.43000030517578
7099,927003,ADVANCED ENERGY INDUSTRIES INC,2015-12-31,-158486000.0,268257000.0,AEIS,29.170000076293945
8301,927003,ADVANCED ENERGY INDUSTRIES INC,2016-12-31,127454000.0,327397000.0,AEIS,55.209999084472656
10568,927003,ADVANCED ENERGY INDUSTRIES INC,2017-12-31,137861000.0,453095000.0,AEIS,74.97000122070312
13596,927003,ADVANCED ENERGY INDUSTRIES INC,2018-12-31,147025000.0,718892000.0,AEIS,47.040000915527344
16282,927003,ADVANCED ENERGY INDUSTRIES INC,2019-12-31,64941000.0,788948000.0,AEIS,64.20999908447266
20137,927003,ADVANCED ENERGY INDUSTRIES INC,2020-12-31,134675000.0,1415826000.0,AEIS,96.45999908447266
23146,927003,ADVANCED ENERGY INDUSTRIES INC,2021-12-31,134736000.0,1455954000.0,AEIS,87.69000244140625
529,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2009-12-31,68530000.0,1188913000.0,AEL,7.440000057220459
1701,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2010-12-31,42933000.0,1285592000.0,AEL,10.979999542236328
1945,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2011-12-31,86248000.0,1246536000.0,AEL,11.0600004196167
3906,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2012-12-31,57798000.0,1652356000.0,AEL,11.529999732971191
4238,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2013-12-31,253283000.0,2610692000.0,AEL,23.709999084472656
6263,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2014-12-31,126023000.0,2168973000.0,AEL,27.0
6705,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2015-12-31,219830000.0,1518937000.0,AEL,26.809999465942383
9052,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2016-12-31,83243000.0,2220282000.0,AEL,17.93000030517578
10903,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2017-12-31,174645000.0,3891652000.0,AEL,31.729999542236328
14353,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2018-12-31,458016000.0,1547098000.0,AEL,34.130001068115234
17064,1039828,American Equity Investment Life Holding Co,2019-12-31,246090000.0,3464345000.0,AEL,29.71999931335449
20273,1039828,American Equity Investment Life Holding Co,2020-12-31,671460000.0,2424649000.0,AEL,26.280000686645508
21666,1039828,American Equity Investment Life Holding Co,2021-12-31,473992000.0,3689471000.0,AEL,33.630001068115234
535,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2009-12-31,68530000.0,1188913000.0,AEL-PA,
1649,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2010-12-31,42933000.0,1285592000.0,AEL-PA,
1956,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2011-12-31,86248000.0,1246536000.0,AEL-PA,
3907,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2012-12-31,57798000.0,1652356000.0,AEL-PA,
4293,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2013-12-31,253283000.0,2610692000.0,AEL-PA,
6237,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2014-12-31,126023000.0,2168973000.0,AEL-PA,
6813,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2015-12-31,219830000.0,1518937000.0,AEL-PA,
9054,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2016-12-31,83243000.0,2220282000.0,AEL-PA,
10950,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2017-12-31,174645000.0,3891652000.0,AEL-PA,
14355,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2018-12-31,458016000.0,1547098000.0,AEL-PA,
17221,1039828,American Equity Investment Life Holding Co,2019-12-31,246090000.0,3464345000.0,AEL-PA,25.309999465942383
20274,1039828,American Equity Investment Life Holding Co,2020-12-31,671460000.0,2424649000.0,AEL-PA,25.850000381469727
21684,1039828,American Equity Investment Life Holding Co,2021-12-31,473992000.0,3689471000.0,AEL-PA,26.799999237060547
546,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2009-12-31,68530000.0,1188913000.0,AEL-PB,
1650,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2010-12-31,42933000.0,1285592000.0,AEL-PB,
1955,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2011-12-31,86248000.0,1246536000.0,AEL-PB,
3892,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2012-12-31,57798000.0,1652356000.0,AEL-PB,
4292,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2013-12-31,253283000.0,2610692000.0,AEL-PB,
6080,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2014-12-31,126023000.0,2168973000.0,AEL-PB,
6819,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2015-12-31,219830000.0,1518937000.0,AEL-PB,
9053,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2016-12-31,83243000.0,2220282000.0,AEL-PB,
10917,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2017-12-31,174645000.0,3891652000.0,AEL-PB,
14354,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2018-12-31,458016000.0,1547098000.0,AEL-PB,
17136,1039828,American Equity Investment Life Holding Co,2019-12-31,246090000.0,3464345000.0,AEL-PB,
20280,1039828,American Equity Investment Life Holding Co,2020-12-31,671460000.0,2424649000.0,AEL-PB,26.6299991607666
21660,1039828,American Equity Investment Life Holding Co,2021-12-31,473992000.0,3689471000.0,AEL-PB,27.489999771118164
9715,919012,"American Eagle Outfitters, Inc.",2017-01-28,212449000.0,3609865000.0,AEO,15.170000076293944
12255,919012,"American Eagle Outfitters, Inc.",2018-02-03,204163000.0,3795549000.0,AEO,18.799999237060547
14903,919012,"American Eagle Outfitters, Inc.",2019-02-02,261902000.0,4035720000.0,AEO,19.32999992370605
17721,919012,"AMERICAN EAGLE OUTFITTERS, INC.",2020-02-01,191257000.0,4308212000.0,AEO,14.699999809265137
20651,919012,"AMERICAN EAGLE OUTFITTERS, INC.",2021-01-30,-209274000.0,3759113000.0,AEO,17.989999771118164
23669,919012,"AMERICAN EAGLE OUTFITTERS, INC.",2022-01-29,419629000.0,5010785000.0,AEO,25.88999938964844
510,4904,"AMERICAN ELECTRIC POWER COMPANY, INC.",2009-12-31,1360000000.0,13489000000.0,AEP,34.790000915527344
1044,4904,"AMERICAN ELECTRIC POWER COMPANY, INC.",2010-12-31,1214000000.0,14427000000.0,AEP,35.599998474121094
2212,4904,"AMERICAN ELECTRIC POWER COMPANY, INC.",2011-12-31,1946000000.0,15116000000.0,AEP,39.68000030517578
