,cik,ticker,name,date,shares,netincome,revenue,pe,close,revenue growth for previous 2 years,income growth for previous 2 years,price growth for previous 2 years,price growth for next 2 years,revtimesincome,revplusincome,revtimesrev,inctimesinc,pricetimesrev,priceplusrev,priceplusrevplusinc,inctimestimesrev
98,1670541,ADNT,Adient plc,2019-09-30,93600000.0,-491000000.0,16526000000.0,0.1142388967167562,20.170000076293945,0.01,0.308,-0.445,0.397,0.00308,0.318,0.0001,0.094864,-0.00445,-0.435,-0.127,9.486400000000001e-06
99,8670,ADP,"Automatic     Data Processing, Inc.",2011-06-30,493500000.0,1254200000.0,9833000000.0,2.42833057362054,48.38454818725586,0.055,-0.03,0.247,0.19,-0.00165,0.025,0.003025,-0.0009,0.013585,0.302,0.272,-2.7224999999999998e-06
100,8670,ADP,"Automatic     Data Processing, Inc.",2012-06-30,487300000.0,1388500000.0,10595400000.0,2.245878827412779,48.83230972290039,0.089,0.07,0.166,0.316,0.00623,0.159,0.007921,0.004900000000000001,0.014774,0.255,0.325,3.88129e-05
101,8670,ADP,"Automatic     Data Processing, Inc.",2013-06-30,482700000.0,1405800000.0,9442000000.0,3.0224747688682925,59.12203598022461,-0.02,0.058,0.105,0.223,-0.00116,0.038000000000000006,-0.0004,0.0033640000000000002,0.0021,0.08499999999999999,0.143,1.3456e-06
102,8670,ADP,"Automatic     Data Processing, Inc.",2014-06-30,478900000.0,1515900000.0,10226400000.0,3.2053110228918027,68.44600677490234,-0.018,0.044,0.184,0.223,-0.0007919999999999998,0.026,-0.00032399999999999996,0.0019359999999999998,0.003312,0.166,0.21000000000000002,6.272639999999999e-07
103,8670,ADP,"Automatic     Data Processing, Inc.",2015-06-30,472600000.0,1452500000.0,10938500000.0,3.652567027716618,84.54000091552734,0.076,0.016,0.196,0.182,0.001216,0.092,0.005776,0.000256,0.014896,0.272,0.28800000000000003,1.478656e-06
104,8670,ADP,"Automatic     Data Processing, Inc.",2016-06-30,457000000.0,1492500000.0,11667800000.0,3.463984737116051,88.44000244140625,0.068,-0.008,0.137,0.363,-0.0005440000000000001,0.060000000000000005,0.0046240000000000005,-6.4e-05,0.009316000000000001,0.20500000000000002,0.197,-2.9593600000000004e-07
105,8670,ADP,"Automatic     Data Processing, Inc.",2017-06-30,447800000.0,1787800000.0,12372000000.0,3.705244683957278,102.37000274658205,0.063,0.11,0.101,0.197,0.00693,0.173,0.003969,0.0121,0.006363000000000001,0.164,0.274,4.80249e-05
106,8670,ADP,"Automatic     Data Processing, Inc.",2018-06-30,440600000.0,1884900000.0,13274200000.0,3.9193359152915193,118.08000183105467,0.066,0.124,0.155,0.258,0.008184,0.19,0.0043560000000000005,0.015375999999999999,0.010230000000000001,0.221,0.345,6.6977856e-05
107,8670,ADP,"Automatic     Data Processing, Inc.",2019-06-30,435000000.0,2292800000.0,14110200000.0,5.067940194646218,164.38999938964844,0.068,0.132,0.267,0.152,0.008976000000000001,0.2,0.0046240000000000005,0.017424000000000002,0.018156000000000002,0.335,0.467,8.056857600000002e-05
108,8670,ADP,"AUTOMATIC DATA PROCESSING, INC.",2020-06-30,430800000.0,2466500000.0,14589800000.0,4.331385834744672,146.69000244140625,0.048,0.144,0.114,0.22,0.006912,0.192,0.002304,0.020735999999999997,0.005472,0.162,0.306,4.7775744e-05
109,769397,ADSK,"Autodesk, Inc.",2019-01-31,218900000.0,-80800000.0,2569800000.0,10.955221859135325,128.61000061035156,0.125,0.38,0.318,0.405,0.0475,0.505,0.015625,0.1444,0.03975,0.443,0.823,0.00225625
110,769397,ADSK,"AUTODESK, INC.",2020-01-31,219700000.0,214500000.0,3274300000.0,12.309856602949218,183.4600067138672,0.262,0.363,0.323,0.177,0.095106,0.625,0.06864400000000001,0.131769,0.084626,0.585,0.948,0.009045151236000002
111,926282,ADTN,"ADTRAN, Inc.",2018-12-31,47880000.0,-19342000.0,529277000.0,1.1262646796811775,12.449999809265137,-0.088,-0.177,-0.218,0.279,0.015575999999999998,-0.265,-0.007743999999999999,-0.031328999999999996,-0.019184,-0.306,-0.483,-0.00024261177599999993
112,1468328,ADUS,ADDUS HOMECARE CORPORATION,2018-12-31,12049000.0,16433000.0,516647000.0,1.5830655881219344,67.87999725341797,0.136,0.163,0.399,0.134,0.022168000000000004,0.29900000000000004,0.018496000000000002,0.026569000000000002,0.05426400000000001,0.535,0.6980000000000001,0.0004914202240000001
113,1468328,ADUS,ADDUS HOMECARE CORPORATION,2019-12-31,13816000.0,25237000.0,648791000.0,1.984906306269776,93.20999908447266,0.234,0.453,0.673,-0.032,0.10600200000000001,0.687,0.054756000000000006,0.205209,0.157482,0.907,1.36,0.011236424004000002
114,2178,AE,"ADAMS RESOURCES & ENERGY, INC.",2018-12-31,4218000.0,2945000.0,1750213000.0,0.0976046915432578,40.5,0.262,0.001,0.012,-0.179,0.000262,0.263,0.06864400000000001,1e-06,0.003144,0.274,0.275,6.8644e-08
115,2178,AE,"ADAMS RESOURCES & ENERGY, INC.",2019-12-31,4228000.0,8207000.0,1811247000.0,0.0750245093128842,32.13999938964844,0.171,0.67,-0.177,-0.079,0.11457000000000002,0.8410000000000001,0.029241000000000003,0.4489000000000001,-0.030267000000000002,-0.005999999999999978,0.664,0.013126284900000004
116,1002910,AEE,Ameren Corporation,2011-12-31,241500000.0,519000000.0,7531000000.0,1.0842006814035028,33.810001373291016,0.027,-0.079,0.1,0.129,-0.002133,-0.052000000000000005,0.0007289999999999999,-0.006241,0.0027,0.127,0.048,-4.549689e-06
117,1002910,AEE,Ameren Corporation,2012-12-31,242600000.0,-974000000.0,5781000000.0,1.2576927578999826,29.96999931335449,-0.13,0.933,0.021,0.208,-0.12129000000000001,0.803,-0.016900000000000002,0.8704890000000001,0.0027300000000000002,-0.109,0.8240000000000001,0.014711264100000003
118,1002910,AEE,Ameren Corporation,2013-12-31,242600000.0,289000000.0,5838000000.0,1.4897584155227437,35.849998474121094,-0.119,0.001,0.029,0.17,-0.00011899999999999999,-0.118,-0.014160999999999998,1e-06,0.003451,-0.09,-0.089,1.4160999999999997e-08
119,1002910,AEE,Ameren Corporation,2014-12-31,242600000.0,586000000.0,6053000000.0,1.7278186268084073,43.11000061035156,0.023,0.425,0.199,0.218,0.009774999999999999,0.448,0.000529,0.18062499999999998,0.004577,0.222,0.647,9.555062499999999e-05
120,1002910,AEE,Ameren Corporation,2015-12-31,242600000.0,630000000.0,6098000000.0,1.740927450443417,43.7599983215332,0.022,0.477,0.105,0.209,0.010493999999999998,0.499,0.00048399999999999995,0.22752899999999998,0.00231,0.127,0.604,0.00011012403599999998
121,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2013-12-31,39597000.0,32086000.0,169362000.0,5.569139050766728,23.81999969482422,-0.292,-0.06,0.545,0.523,0.017519999999999997,-0.352,-0.08526399999999999,-0.0036,0.15914,0.25300000000000006,0.19300000000000006,-0.0003069504
122,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2014-12-31,40420000.0,46982000.0,230843000.0,3.5772391293442083,20.43000030517578,-0.154,0.511,0.264,0.916,-0.078694,0.357,-0.023716,0.261121,0.040656000000000005,0.11000000000000001,0.621,0.006192745636
123,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2015-12-31,40746000.0,-158486000.0,268257000.0,4.430679621067384,29.170000076293945,0.258,0.211,0.107,0.27,0.054438,0.469,0.066564,0.044521,0.027606,0.365,0.576,0.0029634958439999997
124,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2016-12-31,39720000.0,127454000.0,327397000.0,6.698110134287284,55.209999084472656,0.191,0.001,0.644,0.078,0.000191,0.192,0.036481,1e-06,0.123004,0.835,0.836,3.6481e-08
125,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2017-12-31,39754000.0,137861000.0,453095000.0,6.5777760260603895,74.97000122070312,0.299,0.041,0.603,0.134,0.012259,0.33999999999999997,0.089401,0.0016810000000000002,0.18029699999999999,0.9019999999999999,0.943,0.000150283081
126,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2018-12-31,39081000.0,147025000.0,718892000.0,2.5572273384315363,47.040000915527344,0.482,0.074,-0.077,0.365,0.035668,0.5559999999999999,0.23232399999999997,0.005475999999999999,-0.037114,0.40499999999999997,0.479,0.0012722062239999997
127,927003,AEIS,ADVANCED ENERGY INDUSTRIES INC,2019-12-31,38281000.0,64941000.0,788948000.0,3.115570322698958,64.20999908447266,0.319,-0.314,-0.075,0.168,-0.100166,0.0050000000000000044,0.101761,-0.098596,-0.023925,0.244,-0.07,-0.010033227556
128,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2011-12-31,59482349.0,86248000.0,1246536000.0,0.5277623790245825,11.0600004196167,0.024,0.121,0.219,0.562,0.002904,0.145,0.000576,0.014641,0.005256,0.243,0.364,8.433216e-06
129,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2012-12-31,61258825.0,57798000.0,1652356000.0,0.4274588744145504,11.529999732971191,0.134,0.16,0.024,0.525,0.02144,0.29400000000000004,0.017956000000000003,0.0256,0.003216,0.158,0.318,0.0004596736000000001
130,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2013-12-31,65543895.0,253283000.0,2610692000.0,0.5952619805181047,23.709999084472656,0.447,0.713,0.464,-0.13,0.31871099999999997,1.16,0.19980900000000001,0.508369,0.207408,0.911,1.624,0.101576701521
131,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2014-12-31,74431087.0,126023000.0,2168973000.0,0.9265395876297216,27.0,0.146,0.477,0.53,0.084,0.069642,0.623,0.021315999999999998,0.22752899999999998,0.07738,0.676,1.153,0.004850008163999999
132,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2015-12-31,78936828.0,219830000.0,1518937000.0,1.393274583819596,26.809999465942383,-0.237,-0.068,0.063,0.129,0.016116000000000002,-0.305,-0.056169,-0.0046240000000000005,0.014931,-0.174,-0.242,-0.000259725456
133,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2016-12-31,84793151.0,83243000.0,2220282000.0,0.6847514069414679,17.93000030517578,0.012,-0.187,-0.185,0.288,-0.002244,-0.175,0.000144,-0.034969,-0.00222,-0.173,-0.36,-5.0355360000000005e-06
134,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2017-12-31,88982442.0,174645000.0,3891652000.0,0.7255049639400107,31.729999542236328,0.601,-0.108,0.088,-0.09,-0.064908,0.493,0.361201,-0.011663999999999999,0.052888,0.689,0.581,-0.0042130484639999995
135,1039828,AEL,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2018-12-31,90347915.0,458016000.0,1547098000.0,1.993134523767715,34.130001068115234,-0.165,1.346,0.38,-0.007,-0.22209000000000004,1.181,-0.027225000000000003,1.8117160000000003,0.0627,0.215,1.5610000000000002,0.04932396810000001
136,1039828,AEL,American Equity Investment Life Holding Co,2019-12-31,91139453.0,246090000.0,3464345000.0,0.7818691500354334,29.71999931335449,-0.056,0.187,-0.032,0.064,-0.010472,0.131,-0.0031360000000000003,0.034969,-0.001792,-0.088,0.099,0.000109662784
137,919012,AEO,"American Eagle Outfitters, Inc.",2019-02-02,176476000.0,261902000.0,4035720000.0,0.8452719877830843,19.32999992370605,0.057,0.11,0.129,0.157,0.00627,0.167,0.003249,0.0121,0.007353,0.186,0.296,3.93129e-05
138,919012,AEO,"AMERICAN EAGLE OUTFITTERS, INC.",2020-02-01,169711000.0,191257000.0,4308212000.0,0.5790689194566553,14.699999809265137,0.065,-0.032,-0.116,0.327,-0.0020800000000000003,0.033,0.0042250000000000005,-0.001024,-0.007540000000000001,-0.051000000000000004,-0.083,-4.326400000000001e-06
139,4904,AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",2011-12-31,482169282.0,1946000000.0,15116000000.0,1.2657103239551726,39.68000030517578,0.059,0.196,0.068,0.089,0.011564,0.255,0.0034809999999999997,0.038416000000000006,0.004012,0.127,0.323,0.000133726096
140,1378789,AER,AERCAP HOLDINGS N.V.,2011-12-31,146587752.0,172224000.0,1093923000.0,1.441860391518666,10.760000228881836,0.3,0.021,0.09,1.03,0.0063,0.321,0.09,0.00044100000000000004,0.027,0.39,0.41100000000000003,3.969e-05
141,1378789,AER,AERCAP HOLDINGS N.V.,2012-12-31,131492057.0,163655000.0,972520000.0,1.6914466161787352,12.510000228881836,0.007,-0.113,-0.019,0.906,-0.000791,-0.106,4.9000000000000005e-05,-0.012769,-0.000133,-0.012,-0.125,-6.256810000000001e-07
142,1378789,AER,AERCAP HOLDINGS N.V.,2013-12-31,113463813.0,292410000.0,1050066000.0,2.272375322407751,21.030000686645508,-0.02,0.303,0.398,0.428,-0.00606,0.283,-0.0004,0.091809,0.00796,0.378,0.681,3.67236e-05
143,1378789,AER,AERCAP HOLDINGS N.V.,2016-12-31,185514370.0,1046630000.0,5152131000.0,1.5429131113761538,42.84999847412109,0.197,0.136,-0.016,0.201,0.026792000000000003,0.333,0.038809,0.018496000000000002,-0.0031520000000000003,0.181,0.317,0.0007178112640000001
144,1378789,AER,AERCAP HOLDINGS N.V.,2017-12-31,161059552.0,1076151000.0,5037493000.0,1.661593398550807,51.970001220703125,-0.024,-0.045,0.07,-0.159,0.00108,-0.069,-0.000576,-0.002025,0.0016800000000000003,0.046000000000000006,0.0010000000000000078,-1.1664e-06
145,1378789,AER,AERCAP HOLDINGS N.V.,2018-12-31,145162220.0,1015632000.0,4799980000.0,1.51453219459247,50.08000183105469,-0.035,-0.015,0.081,0.058,0.0005250000000000001,-0.05,-0.0012250000000000002,-0.000225,0.0028350000000000003,0.046,0.031,-2.75625e-07
146,1378789,AER,AerCap Holdings N.V.,2019-12-31,134570169.0,1145694000.0,4937340000.0,1.6846687347223412,61.810001373291016,-0.01,0.032,0.091,-0.048,-0.00032,0.022,-0.0001,0.001024,0.00091,0.081,0.113,1.024e-07
147,874761,AES,THE AES CORPORATION,2011-12-31,778000000.0,58000000.0,16098000000.0,0.5838141347150771,12.079999923706056,0.114,-0.7,-0.048,0.072,-0.0798,-0.586,0.012996,-0.48999999999999994,-0.005472,0.066,-0.6339999999999999,-0.006368039999999999
148,874761,AES,THE AES CORPORATION,2012-12-31,755000000.0,-912000000.0,17164000000.0,0.4693457269635241,10.670000076293944,0.054,1.54,-0.007,-0.032,0.08316,1.594,0.0029159999999999998,2.3716,-0.000378,0.047,1.587,0.0069155855999999995
149,874761,AES,THE AES CORPORATION,2013-12-31,743000000.0,114000000.0,15891000000.0,0.6812352761471523,14.56999969482422,-0.006,0.001,0.098,-0.114,-6e-06,-0.005,-3.6e-05,1e-06,0.000588,0.092,0.093,3.6e-11
150,874761,AES,THE AES CORPORATION,2014-12-31,720000000.0,769000000.0,16124000000.0,0.6193500321013731,13.869999885559082,-0.031,1.599,0.14,-0.127,-0.049569,1.568,-0.0009609999999999999,2.556801,0.00434,0.10900000000000001,1.708,0.002457085761
151,874761,AES,THE AES CORPORATION,2015-12-31,687000000.0,306000000.0,11260000000.0,0.6095141956268365,9.989999771118164,-0.158,0.639,-0.172,0.245,-0.100962,0.481,-0.024964,0.408321,-0.027176,-0.32999999999999996,0.30900000000000005,0.010193325444
152,874761,AES,THE AES CORPORATION,2016-12-31,660000000.0,-1130000000.0,10281000000.0,0.7350452168188882,11.449999809265137,-0.202,-0.369,-0.092,0.285,0.07453800000000001,-0.571,-0.04080400000000001,-0.136161,-0.018584,-0.29400000000000004,-0.663,-0.005555913444000001
153,874761,AES,THE AES CORPORATION,2017-12-31,660000000.0,-1161000000.0,10530000000.0,0.6631338983519466,10.579999923706056,-0.033,-0.013,0.029,0.39,0.000429,-0.046,-0.0010890000000000001,-0.000169,0.0009570000000000001,-0.004,-0.017,-1.84041e-07
154,874761,AES,THE AES CORPORATION,2018-12-31,662000000.0,1203000000.0,10736000000.0,0.9551397027272936,15.489999771118164,0.022,-0.013,0.163,0.229,-0.00028599999999999996,0.009,0.00048399999999999995,-0.000169,0.0035859999999999998,0.185,0.172,-8.179599999999999e-08
155,874761,AES,THE AES CORPORATION,2019-12-31,664000000.0,303000000.0,10189000000.0,1.232332898094184,18.90999984741211,-0.016,-0.498,0.337,0.112,0.007968,-0.514,-0.000256,-0.248004,0.005392,0.321,-0.177,-6.3489024e-05
156,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2011-12-31,101300000.0,342000000.0,4643000000.0,0.7854404479862158,36.0,0.036,-0.191,0.201,0.295,-0.006875999999999999,-0.155,0.0012959999999999998,-0.036481,0.007236,0.23700000000000002,0.04600000000000001,-4.7279375999999994e-05
157,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2012-12-31,94200000.0,488000000.0,4957000000.0,0.7534860084199704,39.650001525878906,0.05,0.007,0.135,0.366,0.00035000000000000005,0.057,0.0025000000000000005,4.9000000000000005e-05,0.006750000000000001,0.185,0.192,1.2250000000000004e-07
158,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2013-12-31,89300000.0,471000000.0,5103000000.0,1.0090217492404274,57.65999984741211,0.048,0.173,0.265,0.194,0.008303999999999999,0.22099999999999997,0.002304,0.029928999999999997,0.01272,0.313,0.486,6.8956416e-05
159,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2014-12-31,89000000.0,452000000.0,5733000000.0,0.9375039151715876,60.38999938964844,0.075,-0.038,0.234,0.319,-0.0028499999999999997,0.037,0.005625,-0.001444,0.01755,0.309,0.271,-8.122499999999999e-06
160,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2015-12-31,87600000.0,352000000.0,6145000000.0,1.054906427990236,74.0,0.097,-0.135,0.133,0.176,-0.013095,-0.038000000000000006,0.009409,-0.018225,0.012901000000000001,0.23,0.095,-0.00017147902500000002
161,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2016-12-31,86900000.0,649000000.0,6498000000.0,1.099690257266471,82.2300033569336,0.064,0.199,0.167,0.155,0.012736,0.263,0.004096,0.039601000000000004,0.010688000000000001,0.231,0.43000000000000005,0.00016220569600000002
162,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2017-12-31,87800000.0,475000000.0,6865000000.0,1.3436661013320514,105.05999755859376,0.056,0.162,0.192,-0.078,0.009072,0.218,0.0031360000000000003,0.026244,0.010752000000000001,0.248,0.41000000000000003,8.230118400000001e-05
163,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2018-12-31,89000000.0,530000000.0,7150000000.0,1.2741314761288516,102.36000061035156,0.049,-0.096,0.116,0.142,-0.004704,-0.047,0.0024010000000000004,-0.009216,0.005684000000000001,0.165,0.069,-2.2127616000000005e-05
164,1042046,AFG,"AMERICAN FINANCIAL GROUP, INC.",2019-12-31,89900000.0,897000000.0,6213000000.0,1.5874664280853197,109.70999908447266,-0.048,0.374,0.022,0.103,-0.017952,0.326,-0.002304,0.139876,0.0010559999999999999,-0.026000000000000002,0.348,0.00032227430400000003
165,1539894,AFHIF,"Atlas Financial Holdings, Inc.",2017-12-31,12064880.0,-38810000.0,221975000.0,1.0870485415024214,20.0,0.19,-0.572,-0.024,-0.835,-0.10868,-0.38199999999999995,0.0361,-0.3271839999999999,-0.00456,0.166,-0.4059999999999999,-0.011811342399999997
166,4977,AFL,Aflac Incorporated,2011-12-31,466519000.0,1964000000.0,22171000000.0,0.4570291082795915,21.71999931335449,0.102,0.146,-0.029,0.173,0.014891999999999997,0.248,0.010403999999999998,0.021315999999999998,-0.002958,0.073,0.21899999999999997,0.00022177166399999995
167,4977,AFL,Aflac Incorporated,2012-12-31,466868000.0,2866000000.0,25364000000.0,0.4876860137127905,26.4950008392334,0.106,0.106,0.014,0.11,0.011236,0.212,0.011236,0.011236,0.001484,0.12,0.22599999999999998,0.000126247696
168,4977,AFL,Aflac Incorporated,2013-12-31,464502000.0,3158000000.0,23939000000.0,0.6439074108315478,33.185001373291016,0.039,0.268,0.236,0.037,0.010452000000000001,0.307,0.001521,0.07182400000000001,0.009203999999999999,0.27499999999999997,0.5429999999999999,0.00010924430400000002
169,4977,AFL,Aflac Incorporated,2014-12-31,451204000.0,2951000000.0,22728000000.0,0.5928901512111756,29.864999771118164,-0.054,0.015,0.062,0.211,-0.00081,-0.039,-0.0029159999999999998,0.000225,0.003348,0.008,0.023,6.561e-07
170,4977,AFL,Aflac Incorporated,2015-12-31,430654000.0,2533000000.0,20872000000.0,0.673051601188765,32.619998931884766,-0.067,-0.105,-0.009,0.184,0.0070350000000000005,-0.172,-0.004489000000000001,-0.011024999999999998,-0.000603,-0.076,-0.181,-4.9491225e-05
171,4977,AFL,Aflac Incorporated,2016-12-31,822942000.0,2659000000.0,22559000000.0,1.3019548229026616,35.689998626708984,-0.004,-0.051,0.093,0.24,0.000204,-0.05499999999999999,-1.6e-05,-0.0026009999999999996,0.000372,0.089,0.038,-4.1615999999999994e-08
172,4977,AFL,Aflac Incorporated,2017-12-31,792042000.0,4604000000.0,21667000000.0,1.6018498268467238,43.81999969482422,0.019,0.348,0.159,0.001,0.006611999999999999,0.367,0.000361,0.12110399999999999,0.003021,0.178,0.526,4.3718544e-05
173,4977,AFL,Aflac Incorporated,2018-12-31,769588000.0,2920000000.0,21758000000.0,1.617839710071142,45.7400016784668,-0.018,0.048,0.132,0.088,-0.000864,0.030000000000000002,-0.00032399999999999996,0.002304,0.002376,0.114,0.162,7.46496e-07
174,4977,AFL,Aflac Incorporated,2019-12-31,742414000.0,3304000000.0,22307000000.0,1.8251662649967897,54.84000015258789,0.014,-0.153,0.119,-0.007,-0.002142,-0.13899999999999998,0.00019600000000000002,-0.023409,0.001666,0.133,-0.01999999999999999,-4.588164e-06
175,880266,AGCO,AGCO CORP /DE,2018-12-31,78800000.0,285500000.0,9352000000.0,0.5028639888845008,59.68000030517578,0.123,0.335,0.034,0.359,0.041205,0.458,0.015129,0.11222500000000002,0.004182,0.157,0.492,0.0016978520250000002
176,880266,AGCO,AGCO CORP /DE,2019-12-31,76200000.0,125200000.0,9041400000.0,0.6584716737131915,78.12999725341797,0.043,-0.18,0.05,0.187,-0.0077399999999999995,-0.137,0.0018489999999999997,-0.0324,0.00215,0.093,-0.087,-5.990759999999999e-05
177,1273813,AGO,ASSURED GUARANTY LTD.,2012-12-31,189200000.0,110000000.0,954000000.0,2.766603735757824,13.949999809265137,0.02,0.063,-0.199,0.377,0.00126,0.083,0.0004,0.003969,-0.00398,-0.17900000000000002,-0.11600000000000002,1.5876000000000003e-06
